Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-04-22 04:20:53",34.027401,73.947253,16026,449,13303,2274,"Azad Jammu and Kashmir, Pakistan",396.15698554840276,2.80169724198178
Balochistan,Pakistan,"2021-04-22 04:20:53",28.328492,65.898403,21242,226,19957,1059,"Balochistan, Pakistan",172.07791576558392,1.0639299500988608
Gilgit-Baltistan,Pakistan,"2021-04-22 04:20:53",35.792146,74.982138,5215,104,5001,110,"Gilgit-Baltistan, Pakistan",514.5108841497104,1.99424736337488
Islamabad,Pakistan,"2021-04-22 04:20:53",33.665087,73.121219,71533,649,57979,12905,"Islamabad, Pakistan",3564.9356215475946,0.90727356604644
"Khyber Pakhtunkhwa",Pakistan,"2021-04-22 04:20:53",34.485332,72.09169,109704,2990,92687,14027,"Khyber Pakhtunkhwa, Pakistan",359.40984368993844,2.725515933785459
Punjab,Pakistan,"2021-04-22 04:20:53",30.811346,72.13913199999998,279437,7718,226380,45339,"Punjab, Pakistan",254.004906099621,2.761982128350934
Sindh,Pakistan,"2021-04-22 04:20:53",26.009446,68.77680699999999,275081,4562,261298,9221,"Sindh, Pakistan",574.4491229815546,1.6584206106564976
