Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-07-05 04:33:46",34.027401,73.947253,1214,34,686,494,"Azad Jammu and Kashmir, Pakistan",30.009645604377948,2.800658978583196
Balochistan,Pakistan,"2020-07-05 04:33:46",28.328492,65.898403,10717,122,5331,5264,"Balochistan, Pakistan",86.81663794650987,1.1383782775030327
Gilgit-Baltistan,Pakistan,"2020-07-05 04:33:46",35.792146,74.982138,1536,28,1185,323,"Gilgit-Baltistan, Pakistan",151.5414607965398,1.8229166666666667
Islamabad,Pakistan,"2020-07-05 04:33:46",33.665087,73.121219,13292,130,8610,4552,"Islamabad, Pakistan",662.423277111412,0.9780318988865483
"Khyber Pakhtunkhwa",Pakistan,"2020-07-05 04:33:46",34.485332,72.09169,27506,1002,15520,10984,"Khyber Pakhtunkhwa, Pakistan",90.11455517151104,3.642841561841053
Punjab,Pakistan,"2020-07-05 04:33:46",30.811346,72.13913199999998,80297,1844,42854,35599,"Punjab, Pakistan",72.98901700591284,2.2964743390164015
Sindh,Pakistan,"2020-07-05 04:33:46",26.009446,68.77680699999999,90721,1459,50908,38354,"Sindh, Pakistan",189.45183013733998,1.6082274225372295
