Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-10 04:34:55",34.027401,73.947253,2134,58,1883,193,"Azad Jammu and Kashmir, Pakistan",52.751716408354646,2.717900656044986
Balochistan,Pakistan,"2020-08-10 04:34:55",28.328491999999997,65.898403,11884,137,10326,1421,"Balochistan, Pakistan",96.27031122108083,1.1528105015146415
Gilgit-Baltistan,Pakistan,"2020-08-10 04:34:55",35.792146,74.982138,2321,55,1902,364,"Gilgit-Baltistan, Pakistan",228.9894078833131,2.3696682464454977
Islamabad,Pakistan,"2020-08-10 04:34:55",33.665087,73.121219,15241,171,12914,2156,"Islamabad, Pakistan",759.554105210279,1.1219736237779674
"Khyber Pakhtunkhwa",Pakistan,"2020-08-10 04:34:55",34.485332,72.09169,34635,1230,31542,1863,"Khyber Pakhtunkhwa, Pakistan",113.47042893787844,3.551320918146384
Punjab,Pakistan,"2020-08-10 04:34:55",30.811346,72.13913199999998,94360,2169,86266,5925,"Punjab, Pakistan",85.77211657568695,2.298643493005511
Sindh,Pakistan,"2020-08-10 04:34:55",26.009446,68.77680699999999,123546,2262,115415,5869,"Sindh, Pakistan",257.9999758175925,1.8308969938322568
