Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-21 04:27:41",34.027401,73.947253,2219,61,2057,101,"Azad Jammu and Kashmir, Pakistan",54.85288599350466,2.7489860297431274
Balochistan,Pakistan,"2020-08-21 04:27:41",28.328492,65.898403,12403,139,11273,991,"Balochistan, Pakistan",100.47464406555584,1.120696605659921
Gilgit-Baltistan,Pakistan,"2020-08-21 04:27:41",35.792146,74.982138,2583,63,2224,296,"Gilgit-Baltistan, Pakistan",254.83827684730616,2.4390243902439024
Islamabad,Pakistan,"2020-08-21 04:27:41",33.665087,73.121219,15425,175,13836,1414,"Islamabad, Pakistan",768.7239730246409,1.1345218800648298
"Khyber Pakhtunkhwa",Pakistan,"2020-08-21 04:27:41",34.485332,72.09169,35468,1242,32711,1515,"Khyber Pakhtunkhwa, Pakistan",116.19948530586613,3.501748054584414
Punjab,Pakistan,"2020-08-21 04:27:41",30.811346,72.13913199999998,95800,2186,90210,3404,"Punjab, Pakistan",87.0810594314414,2.2818371607515657
Sindh,Pakistan,"2020-08-21 04:27:41",26.009446,68.77680699999999,127060,2343,120493,4224,"Sindh, Pakistan",265.33822970701846,1.8440107036045963
