Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-07-27 04:35:02",34.027401,73.947253,2023,49,1435,539,"Azad Jammu and Kashmir, Pakistan",50.0078361265705,2.422145328719723
Balochistan,Pakistan,"2020-07-27 04:35:02",28.328491999999997,65.898403,11578,136,9901,1541,"Balochistan, Pakistan",93.79145601797994,1.1746415615823114
Gilgit-Baltistan,Pakistan,"2020-07-27 04:35:02",35.792146,74.982138,1952,47,1559,346,"Gilgit-Baltistan, Pakistan",192.58393976226932,2.4077868852459017
Islamabad,Pakistan,"2020-07-27 04:35:02",33.665087,73.121219,14841,163,12253,2425,"Islamabad, Pakistan",739.6196099616658,1.0983087393032815
"Khyber Pakhtunkhwa",Pakistan,"2020-07-27 04:35:02",34.485332,72.09169,33220,1176,27017,5027,"Khyber Pakhtunkhwa, Pakistan",108.83463690822357,3.54003612281758
Punjab,Pakistan,"2020-07-27 04:35:02",30.811346,72.13913199999998,91901,2116,81250,8535,"Punjab, Pakistan",83.53691485186741,2.3024776661842634
Sindh,Pakistan,"2020-07-27 04:35:02",26.009446,68.77680699999999,117598,2135,104019,11444,"Sindh, Pakistan",245.57882210834217,1.8155070664467083
