Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-06-15 04:22:22",34.027401,73.947253,19791,569,18722,500,"Azad Jammu and Kashmir, Pakistan",489.2264383494596,2.875044212015563
Balochistan,Pakistan,"2021-06-15 04:22:22",28.328492,65.898403,26275,294,25019,962,"Balochistan, Pakistan",212.84941327279526,1.1189343482397716
Gilgit-Baltistan,Pakistan,"2021-06-15 04:22:22",35.792146,74.982138,5727,108,5512,107,"Gilgit-Baltistan, Pakistan",565.0247044152236,1.8858040859088527
Islamabad,Pakistan,"2021-06-15 04:22:22",33.665087,73.121219,82170,773,79853,1544,"Islamabad, Pakistan",4095.0436864463372,0.9407326274796154
"Khyber Pakhtunkhwa",Pakistan,"2021-06-15 04:22:22",34.485332,72.09169,136205,4234,128479,3492,"Khyber Pakhtunkhwa, Pakistan",446.23183985805497,3.1085496127161263
Punjab,Pakistan,"2021-06-15 04:22:22",30.811346,72.13913199999998,344196,10548,322642,11006,"Punjab, Pakistan",312.87006609670567,3.0645329986403094
Sindh,Pakistan,"2021-06-15 04:22:22",26.009446,68.77680699999999,328663,5256,300089,23318,"Sindh, Pakistan",686.3439209050669,1.5992064820195764
