Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-07-31 04:35:18",34.027401,73.947253,2065,51,1583,431,"Azad Jammu and Kashmir, Pakistan",51.04606109805639,2.469733656174334
Balochistan,Pakistan,"2020-07-31 04:35:18",28.328491999999997,65.898403,11708,136,10097,1475,"Balochistan, Pakistan",94.84456443759798,1.1615989067304406
Gilgit-Baltistan,Pakistan,"2020-07-31 04:35:18",35.792146,74.982138,2090,53,1693,344,"Gilgit-Baltistan, Pakistan",206.19899288070846,2.535885167464115
Islamabad,Pakistan,"2020-07-31 04:35:18",33.665087,73.121219,14987,165,12377,2445,"Islamabad, Pakistan",746.8957007274098,1.100954160272236
"Khyber Pakhtunkhwa",Pakistan,"2020-07-31 04:35:18",34.485332,72.09169,33845,1192,28317,4336,"Khyber Pakhtunkhwa, Pakistan",110.8822482287425,3.5219382478948145
Punjab,Pakistan,"2020-07-31 04:35:18",30.811346,72.13913199999998,92655,2138,82520,7997,"Punjab, Pakistan",84.22229187494995,2.307484755274945
Sindh,Pakistan,"2020-07-31 04:35:18",26.009446,68.77680699999999,120052,2189,109544,8319,"Sindh, Pakistan",250.70348774427026,1.8233765368340387
