Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-06-29 04:33:44",34.027401,73.947253,1049,28,520,501,"Azad Jammu and Kashmir, Pakistan",25.930904644969083,2.669208770257388
Balochistan,Pakistan,"2020-06-29 04:33:44",28.328492,65.898403,10376,116,3939,6321,"Balochistan, Pakistan",84.05425355351184,1.117964533538936
Gilgit-Baltistan,Pakistan,"2020-06-29 04:33:44",35.792146,74.982138,1442,24,1099,319,"Gilgit-Baltistan, Pakistan",142.26743910716823,1.6643550624133148
Islamabad,Pakistan,"2020-06-29 04:33:44",33.665087,73.121219,12643,127,6916,5600,"Islamabad, Pakistan",630.0795585705372,1.0045084236336312
"Khyber Pakhtunkhwa",Pakistan,"2020-06-29 04:33:44",34.485332,72.09169,25778,922,12348,12508,"Khyber Pakhtunkhwa, Pakistan",84.45331939254022,3.576693304368066
Punjab,Pakistan,"2020-06-29 04:33:44",30.811346,72.13913199999998,74778,1681,26062,47035,"Punjab, Pakistan",67.97231171361508,2.2479873759661935
Sindh,Pakistan,"2020-06-29 04:33:44",26.009446,68.77680699999999,80446,1269,44523,34654,"Sindh, Pakistan",167.99464211404694,1.5774556845585859
