Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-10-05 04:23:33",34.027401,73.947253,2816,76,2408,332,"Azad Jammu and Kashmir, Pakistan",69.61051237391129,2.6988636363636362
Balochistan,Pakistan,"2020-10-05 04:23:33",28.328492,65.898403,15371,146,14402,823,"Balochistan, Pakistan",124.51791936883484,0.949840608938911
Gilgit-Baltistan,Pakistan,"2020-10-05 04:23:33",35.792146,74.982138,3828,88,3445,295,"Gilgit-Baltistan, Pakistan",377.6697343288765,2.2988505747126435
Islamabad,Pakistan,"2020-10-05 04:23:33",33.665087,73.121219,16766,183,16034,549,"Islamabad, Pakistan",835.5543683456164,1.0914946916378385
"Khyber Pakhtunkhwa",Pakistan,"2020-10-05 04:23:33",34.485332,72.09169,37973,1260,36152,561,"Khyber Pakhtunkhwa, Pakistan",124.40631147850608,3.3181471045216338
Punjab,Pakistan,"2020-10-05 04:23:33",30.811346,72.13913199999998,99812,2240,95716,1856,"Punjab, Pakistan",90.72791966566835,2.2442191319681
Sindh,Pakistan,"2020-10-05 04:23:33",26.009446,68.77680699999999,138050,2520,130811,4719,"Sindh, Pakistan",288.28854565601995,1.8254255704454907
