Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2022-02-01 04:21:11",34.027401,73.947253,38339,758,,,"Azad Jammu and Kashmir, Pakistan",947.7263614713723,1.977099037533582
Balochistan,Pakistan,"2022-02-01 04:21:11",28.328491999999997,65.898403,34417,368,,,"Balochistan, Pakistan",278.8064036768713,1.0692390388470814
Gilgit-Baltistan,Pakistan,"2022-02-01 04:21:11",35.792146,74.982138,10703,188,,,"Gilgit-Baltistan, Pakistan",1055.9558951206807,1.7565168644305336
Islamabad,Pakistan,"2022-02-01 04:21:11",33.665087,73.121219,128429,980,,,"Islamabad, Pakistan",6400.418225710316,0.7630675314765357
"Khyber Pakhtunkhwa",Pakistan,"2022-02-01 04:21:11",34.485332,72.09169,194887,6002,,,"Khyber Pakhtunkhwa, Pakistan",638.4845238751643,3.079733383960962
Punjab,Pakistan,"2022-02-01 04:21:11",30.811346,72.13913199999998,480421,13176,,,"Punjab, Pakistan",436.69696923917024,2.7425945160598726
Sindh,Pakistan,"2022-02-01 04:21:11",26.009446,68.77680699999999,543170,7829,,,"Sindh, Pakistan",1134.2969166532441,1.4413535357254634
