Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-04-07 04:20:53",34.027401,73.947253,13713,380,11409,1924,"Azad Jammu and Kashmir, Pakistan",338.98045319014403,2.7710931233136438
Balochistan,Pakistan,"2021-04-07 04:20:53",28.328492,65.898403,19942,212,19222,508,"Balochistan, Pakistan",161.54683156940374,1.06308294052753
Gilgit-Baltistan,Pakistan,"2021-04-07 04:20:53",35.792146,74.982138,5064,103,4892,69,"Gilgit-Baltistan, Pakistan",499.61325356359225,2.0339652448657186
Islamabad,Pakistan,"2021-04-07 04:20:53",33.665087,73.121219,62775,588,50064,12123,"Islamabad, Pakistan",3128.469848079212,0.9366786140979689
"Khyber Pakhtunkhwa",Pakistan,"2021-04-07 04:20:53",34.485332,72.09169,93862,2496,80348,11018,"Khyber Pakhtunkhwa, Pakistan",307.5086300264804,2.659223114785536
Punjab,Pakistan,"2021-04-07 04:20:53",30.811346,72.13913199999998,237594,6731,197841,33022,"Punjab, Pakistan",215.9701172709174,2.832983997912405
Sindh,Pakistan,"2021-04-07 04:20:53",26.009446,68.77680699999999,267238,4516,257013,5709,"Sindh, Pakistan",558.0706581964756,1.6898794333141245
