Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-11-15 04:21:36",34.027401,73.947253,34512,741,,,"Azad Jammu and Kashmir, Pakistan",853.124290855265,2.1470792767732965
Balochistan,Pakistan,"2021-11-15 04:21:36",28.328491999999997,65.898403,33400,358,,,"Balochistan, Pakistan",270.56785550185964,1.0718562874251496
Gilgit-Baltistan,Pakistan,"2021-11-15 04:21:36",35.792146,74.982138,10401,186,,,"Gilgit-Baltistan, Pakistan",1026.1606339484442,1.7882895875396596
Islamabad,Pakistan,"2021-11-15 04:21:36",33.665087,73.121219,107339,948,,,"Islamabad, Pakistan",5349.371963727192,0.8831831859808643
"Khyber Pakhtunkhwa",Pakistan,"2021-11-15 04:21:36",34.485332,72.09169,179122,5798,,,"Khyber Pakhtunkhwa, Pakistan",586.8355759263942,3.236899989950983
Punjab,Pakistan,"2021-11-15 04:21:36",30.811346,72.13913199999998,441903,12978,,,"Punjab, Pakistan",401.6845658239274,2.936843605949722
Sindh,Pakistan,"2021-11-15 04:21:36",26.009446,68.77680699999999,473199,7603,,,"Sindh, Pakistan",988.1771207235277,1.6067235983169872
