Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-01-27 05:23:41",34.027401,73.947253,8877,258,8297,322,"Azad Jammu and Kashmir, Pakistan",219.4362636161969,2.9063872930043932
Balochistan,Pakistan,"2021-01-27 05:23:41",28.328492,65.898403,18765,193,18315,257,"Balochistan, Pakistan",152.01214995486217,1.0285105249134026
Gilgit-Baltistan,Pakistan,"2021-01-27 05:23:41",35.792146,74.982138,4903,102,4781,20,"Gilgit-Baltistan, Pakistan",483.7290249254132,2.0803589638996534
Islamabad,Pakistan,"2021-01-27 05:23:41",33.665087,73.121219,40972,469,38970,1533,"Islamabad, Pakistan",2041.8903483154354,1.1446841745582348
"Khyber Pakhtunkhwa",Pakistan,"2021-01-27 05:23:41",34.485332,72.09169,65953,1857,60950,3146,"Khyber Pakhtunkhwa, Pakistan",216.0737750754987,2.815641441632678
Punjab,Pakistan,"2021-01-27 05:23:41",30.811346,72.13913199999998,155214,4646,139887,10681,"Punjab, Pakistan",141.087678064632,2.99328668805649
Sindh,Pakistan,"2021-01-27 05:23:41",26.009446,68.77680699999999,242793,3925,221007,17861,"Sindh, Pakistan",507.0223894636874,1.6166034440861146
