Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-07-10 04:34:24",34.027401,73.947253,1485,41,860,584,"Azad Jammu and Kashmir, Pakistan",36.70866863467978,2.760942760942761
Balochistan,Pakistan,"2020-07-10 04:34:24",28.328492,65.898403,11099,125,6931,4043,"Balochistan, Pakistan",89.91115653338743,1.1262275880709973
Gilgit-Baltistan,Pakistan,"2020-07-10 04:34:24",35.792146,74.982138,1619,34,1290,295,"Gilgit-Baltistan, Pakistan",159.7302246286445,2.1000617665225447
Islamabad,Pakistan,"2020-07-10 04:34:24",33.665087,73.121219,13829,146,10240,3443,"Islamabad, Pakistan",689.1853369826747,1.0557524043676332
"Khyber Pakhtunkhwa",Pakistan,"2020-07-10 04:34:24",34.485332,72.09169,29406,1063,19503,8840,"Khyber Pakhtunkhwa, Pakistan",96.33929358588871,3.614908522070326
Punjab,Pakistan,"2020-07-10 04:34:24",30.811346,72.13913199999998,85261,1972,52641,30648,"Punjab, Pakistan",77.50123390588857,2.312898042481322
Sindh,Pakistan,"2020-07-10 04:34:24",26.009446,68.77680699999999,100900,1677,57627,41596,"Sindh, Pakistan",210.7085422433352,1.662041625371655
