Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-06 04:35:02",34.027401,73.947253,2105,55,1804,246,"Azad Jammu and Kashmir, Pakistan",52.03484678518581,2.6128266033254155
Balochistan,Pakistan,"2020-08-06 04:35:02",28.328491999999997,65.898403,11780,136,10227,1417,"Balochistan, Pakistan",95.42782448538642,1.1544991511035654
Gilgit-Baltistan,Pakistan,"2020-08-06 04:35:02",35.792146,74.982138,2218,55,1820,343,"Gilgit-Baltistan, Pakistan",218.82744794708682,2.479711451758341
Islamabad,Pakistan,"2020-08-06 04:35:02",33.665087,73.121219,15122,167,12732,2223,"Islamabad, Pakistan",753.6235928738167,1.1043512762862056
"Khyber Pakhtunkhwa",Pakistan,"2020-08-06 04:35:02",34.485332,72.09169,34324,1213,29255,3856,"Khyber Pakhtunkhwa, Pakistan",112.45153754478822,3.5339703997203125
Punjab,Pakistan,"2020-08-06 04:35:02",30.811346,72.13913199999998,93571,2157,85180,6234,"Punjab, Pakistan",85.05492496930485,2.305201397868998
Sindh,Pakistan,"2020-08-06 04:35:02",26.009446,68.77680699999999,122016,2231,113268,6517,"Sindh, Pakistan",254.8048908856569,1.8284487280356674
