Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-08-07 04:21:30",34.027401,73.947253,26421,641,"Azad Jammu and Kashmir, Pakistan",653.1176659911613,2.4261004503993036
Balochistan,Pakistan,"2021-08-07 04:21:30",28.328492,65.898403,31069,331,"Balochistan, Pakistan",251.6848114547089,1.0653706266696708
Gilgit-Baltistan,Pakistan,"2021-08-07 04:21:30",35.792146,74.982138,8615,150,"Gilgit-Baltistan, Pakistan",849.9542218503843,1.7411491584445735
Islamabad,Pakistan,"2021-08-07 04:21:30",33.665087,73.121219,90093,811,"Islamabad, Pakistan",4489.89620108324,0.9001809241561498
"Khyber Pakhtunkhwa",Pakistan,"2021-08-07 04:21:30",34.485332,72.09169,147452,4524,"Khyber Pakhtunkhwa, Pakistan",483.0790150930577,3.068117082169113
Punjab,Pakistan,"2021-08-07 04:21:30",30.811346,72.13913199999998,362557,11172,"Punjab, Pakistan",329.5599964956691,3.081446503584264
Sindh,Pakistan,"2021-08-07 04:21:30",26.009446,68.77680699999999,396918,6168,"Sindh, Pakistan",828.8802098130832,1.553973364775596
