Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-23 04:27:48",34.027401,73.947253,2241,61,2068,112,"Azad Jammu and Kashmir, Pakistan",55.39671812142585,2.721999107541276
Balochistan,Pakistan,"2020-08-23 04:27:48",28.328492,65.898403,12473,141,11310,1022,"Balochistan, Pakistan",101.04170244535015,1.1304417541890484
Gilgit-Baltistan,Pakistan,"2020-08-23 04:27:48",35.792146,74.982138,2638,63,2257,318,"Gilgit-Baltistan, Pakistan",260.26456613364064,2.388172858225929
Islamabad,Pakistan,"2020-08-23 04:27:48",33.665087,73.121219,15472,175,14372,925,"Islamabad, Pakistan",771.0662762163531,1.1310754912099277
"Khyber Pakhtunkhwa",Pakistan,"2020-08-23 04:27:48",34.485332,72.09169,35602,1246,33300,1056,"Khyber Pakhtunkhwa, Pakistan",116.63849317298538,3.499803381832481
Punjab,Pakistan,"2020-08-23 04:27:48",30.811346,72.13913199999998,96057,2188,91134,2735,"Punjab, Pakistan",87.3146693716698,2.277814214476821
Sindh,Pakistan,"2020-08-23 04:27:48",26.009446,68.77680699999999,127691,2357,120876,4458,"Sindh, Pakistan",266.65594120509115,1.8458622769028357
