Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-07-13 04:43:04",34.027401,73.947253,1599,44,978,577,"Azad Jammu and Kashmir, Pakistan",39.52670784299863,2.7517198248905568
Balochistan,Pakistan,"2020-07-13 04:43:04",28.328492,65.898403,11185,126,7598,3461,"Balochistan, Pakistan",90.60782825713473,1.126508717031739
Gilgit-Baltistan,Pakistan,"2020-07-13 04:43:04",35.792146,74.982138,1671,36,1319,316,"Gilgit-Baltistan, Pakistan",164.86053449936068,2.154398563734291
Islamabad,Pakistan,"2020-07-13 04:43:04",33.665087,73.121219,14108,153,10883,3072,"Islamabad, Pakistan",703.0896474185826,1.0844910688970797
"Khyber Pakhtunkhwa",Pakistan,"2020-07-13 04:43:04",34.485332,72.09169,30486,1099,21158,8229,"Khyber Pakhtunkhwa, Pakistan",99.87756594774542,3.604933412057994
Punjab,Pakistan,"2020-07-13 04:43:04",30.811346,72.13913199999998,87043,2013,58023,27007,"Punjab, Pakistan",79.1210506898847,2.3126500695058763
Sindh,Pakistan,"2020-07-13 04:43:04",26.009446,68.77680699999999,105533,1795,61958,41780,"Sindh, Pakistan",220.38359354376496,1.700889769076971
