Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-01-18 05:22:34",34.027401,73.947253,8631,241,8105,285,"Azad Jammu and Kashmir, Pakistan",213.35523164035092,2.792260456494033
Balochistan,Pakistan,"2021-01-18 05:22:34",28.328492,65.898403,18612,190,18100,322,"Balochistan, Pakistan",150.77272235331168,1.0208467655276166
Gilgit-Baltistan,Pakistan,"2021-01-18 05:22:34",35.792146,74.982138,4884,101,4756,27,"Gilgit-Baltistan, Pakistan",481.85448862649764,2.067977067977068
Islamabad,Pakistan,"2021-01-18 05:22:34",33.665087,73.121219,40111,457,37914,1740,"Islamabad, Pakistan",1998.981347292796,1.1393383361172746
"Khyber Pakhtunkhwa",Pakistan,"2021-01-18 05:22:34",34.485332,72.09169,63615,1783,58240,3592,"Khyber Pakhtunkhwa, Pakistan",208.4140706477014,2.8027980822133145
Punjab,Pakistan,"2021-01-18 05:22:34",30.811346,72.13913199999998,149782,4432,134489,10861,"Punjab, Pakistan",136.15005473653608,2.9589670320866324
Sindh,Pakistan,"2021-01-18 05:22:34",26.009446,68.77680699999999,235576,3793,213624,18159,"Sindh, Pakistan",491.95119472265526,1.61009610486637
