Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-11-03 06:00:16",34.027401,73.947253,4330,98,3414,818,"Azad Jammu and Kashmir, Pakistan",107.03605063175988,2.2632794457274827
Balochistan,Pakistan,"2020-11-03 06:00:16",28.328492,65.898403,15977,152,15591,234,"Balochistan, Pakistan",129.42702477105422,0.9513675909119359
Gilgit-Baltistan,Pakistan,"2020-11-03 06:00:16",35.792146,74.982138,4293,92,4017,184,"Gilgit-Baltistan, Pakistan",423.54654374970397,2.1430235266713256
Islamabad,Pakistan,"2020-11-03 06:00:16",33.665087,73.121219,20243,222,18261,1760,"Islamabad, Pakistan",1008.8349682941852,1.0966753939633453
"Khyber Pakhtunkhwa",Pakistan,"2020-11-03 06:00:16",34.485332,72.09169,39749,1280,37691,778,"Khyber Pakhtunkhwa, Pakistan",130.22480380689277,3.220206797655287
Punjab,Pakistan,"2020-11-03 06:00:16",30.811346,72.13913199999998,104894,2372,97498,5024,"Punjab, Pakistan",95.34739716076841,2.2613304860144527
Sindh,Pakistan,"2020-11-03 06:00:16",26.009446,68.77680699999999,146774,2633,138974,5167,"Sindh, Pakistan",306.50679464046846,1.7939144535135652
