Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-10-10 04:23:57",34.027401,73.947253,2991,77,2500,414,"Azad Jammu and Kashmir, Pakistan",73.9364497551025,2.5743898361751922
Balochistan,Pakistan,"2020-10-10 04:23:57",28.328492,65.898403,15498,146,15139,213,"Balochistan, Pakistan",125.5467252864617,0.9420570396180152
Gilgit-Baltistan,Pakistan,"2020-10-10 04:23:57",35.792146,74.982138,3900,89,3570,241,"Gilgit-Baltistan, Pakistan",384.7732403037143,2.282051282051282
Islamabad,Pakistan,"2020-10-10 04:23:57",33.665087,73.121219,17210,188,16279,743,"Islamabad, Pakistan",857.6816580715766,1.0923881464264962
"Khyber Pakhtunkhwa",Pakistan,"2020-10-10 04:23:57",34.485332,72.09169,38273,1263,36467,543,"Khyber Pakhtunkhwa, Pakistan",125.3891649123552,3.299976484728137
Punjab,Pakistan,"2020-10-10 04:23:57",30.811346,72.13913199999998,100484,2252,96548,1684,"Punjab, Pakistan",91.33875966502045,2.2411528203495084
Sindh,Pakistan,"2020-10-10 04:23:57",26.009446,68.77680699999999,139910,2543,132559,4808,"Sindh, Pakistan",292.1727665536672,1.8175970266599957
