Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-05-05 04:20:43",34.027401,73.947253,17397,487,14746,2164,"Azad Jammu and Kashmir, Pakistan",430.0476149747637,2.7993332183709834
Balochistan,Pakistan,"2021-05-05 04:20:43",28.328492,65.898403,22664,239,21014,1411,"Balochistan, Pakistan",183.5973017094056,1.0545358277444405
Gilgit-Baltistan,Pakistan,"2021-05-05 04:20:43",35.792146,74.982138,5330,107,5110,113,"Gilgit-Baltistan, Pakistan",525.8567617484097,2.00750469043152
Islamabad,Pakistan,"2021-05-05 04:20:43",33.665087,73.121219,76492,693,63933,11866,"Islamabad, Pakistan",3812.0735263922747,0.9059770956439889
"Khyber Pakhtunkhwa",Pakistan,"2021-05-05 04:20:43",34.485332,72.09169,120590,3423,105527,11640,"Khyber Pakhtunkhwa, Pakistan",395.0743186262094,2.8385438261879092
Punjab,Pakistan,"2021-05-05 04:20:43",30.811346,72.13913199999998,308529,8683,256956,42890,"Punjab, Pakistan",280.4491877382378,2.8143221544814265
Sindh,Pakistan,"2021-05-05 04:20:43",26.009446,68.77680699999999,286521,4678,265776,16067,"Sindh, Pakistan",598.3391697928903,1.6326900995040503
