Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-08-08 04:21:33",34.027401,73.947253,26874,645,"Azad Jammu and Kashmir, Pakistan",664.3156638979019,2.4000893056485824
Balochistan,Pakistan,"2021-08-08 04:21:33",28.328492,65.898403,31138,331,"Balochistan, Pakistan",252.24376900050615,1.063009827220759
Gilgit-Baltistan,Pakistan,"2021-08-08 04:21:33",35.792146,74.982138,8703,152,"Gilgit-Baltistan, Pakistan",858.6362847085195,1.7465241870619326
Islamabad,Pakistan,"2021-08-08 04:21:33",33.665087,73.121219,90503,814,"Islamabad, Pakistan",4510.329058713069,0.8994176988608112
"Khyber Pakhtunkhwa",Pakistan,"2021-08-08 04:21:33",34.485332,72.09169,147973,4540,"Khyber Pakhtunkhwa, Pakistan",484.7859038898423,3.068127293492732
Punjab,Pakistan,"2021-08-08 04:21:33",30.811346,72.13913199999998,363644,11194,"Punjab, Pakistan",330.54806655414484,3.0782853560075236
Sindh,Pakistan,"2021-08-08 04:21:33",26.009446,68.77680699999999,398745,6189,"Sindh, Pakistan",832.6955171141592,1.5521197757965617
