Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-10-06 04:23:33",34.027401,73.947253,2874,76,2431,367,"Azad Jammu and Kashmir, Pakistan",71.04425162024894,2.6443980514961725
Balochistan,Pakistan,"2020-10-06 04:23:33",28.328492,65.898403,15420,146,14814,460,"Balochistan, Pakistan",124.91486023469088,0.9468223086900129
Gilgit-Baltistan,Pakistan,"2020-10-06 04:23:33",35.792146,74.982138,3857,89,3483,285,"Gilgit-Baltistan, Pakistan",380.5308686798529,2.3074928701063
Islamabad,Pakistan,"2020-10-06 04:23:33",33.665087,73.121219,16845,184,16113,548,"Islamabad, Pakistan",839.4914311572172,1.0923122588305134
"Khyber Pakhtunkhwa",Pakistan,"2020-10-06 04:23:33",34.485332,72.09169,38105,1262,36291,552,"Khyber Pakhtunkhwa, Pakistan",124.8387669893997,3.3119013252853957
Punjab,Pakistan,"2020-10-06 04:23:33",30.811346,72.13913199999998,100033,2243,96022,1768,"Punjab, Pakistan",90.92880603450291,2.24226005418212
Sindh,Pakistan,"2020-10-06 04:23:33",26.009446,68.77680699999999,138593,2523,131462,4608,"Sindh, Pakistan",289.4224875632363,1.8204382616726675
