Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-10-16 04:24:01",34.027401,73.947253,3322,80,2590,652,"Azad Jammu and Kashmir, Pakistan",82.11865131609845,2.408187838651415
Balochistan,Pakistan,"2020-10-16 04:24:01",28.328492,65.898403,15621,146,15290,185,"Balochistan, Pakistan",126.54312786810029,0.934639267652519
Gilgit-Baltistan,Pakistan,"2020-10-16 04:24:01",35.792146,74.982138,4016,90,3677,249,"Gilgit-Baltistan, Pakistan",396.2177777076197,2.241035856573705
Islamabad,Pakistan,"2020-10-16 04:24:01",33.665087,73.121219,17781,193,16550,1038,"Islamabad, Pakistan",886.1381500389721,1.0854282661267645
"Khyber Pakhtunkhwa",Pakistan,"2020-10-16 04:24:01",34.485332,72.09169,38521,1265,36816,440,"Khyber Pakhtunkhwa, Pakistan",126.20165708433711,3.2839230549570364
Punjab,Pakistan,"2020-10-16 04:24:01",30.811346,72.13913199999998,101367,2279,97068,2020,"Punjab, Pakistan",92.14139615226429,2.248266201031894
Sindh,Pakistan,"2020-10-16 04:24:01",26.009446,68.77680699999999,141249,2568,133844,4837,"Sindh, Pakistan",294.96898794181214,1.8180659686086273
