Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2021-06-04 04:23:37",34.027401,73.947253,19388,550,18022,816,"Azad Jammu and Kashmir, Pakistan",479.2644225516307,2.836806271920776
Balochistan,Pakistan,"2021-06-04 04:23:37",28.328492,65.898403,25476,287,24129,1060,"Balochistan, Pakistan",206.37684690914298,1.126550478882085
Gilgit-Baltistan,Pakistan,"2021-06-04 04:23:37",35.792146,74.982138,5623,107,5399,117,"Gilgit-Baltistan, Pakistan",554.7640846737912,1.902898808465232
Islamabad,Pakistan,"2021-06-04 04:23:37",33.665087,73.121219,81540,763,77062,3715,"Islamabad, Pakistan",4063.6468564297716,0.9357370615648761
"Khyber Pakhtunkhwa",Pakistan,"2021-06-04 04:23:37",34.485332,72.09169,133746,4125,125058,4563,"Khyber Pakhtunkhwa, Pakistan",438.1757178786052,3.0842043874209324
Punjab,Pakistan,"2021-06-04 04:23:37",30.811346,72.13913199999998,341390,10184,314334,16872,"Punjab, Pakistan",310.3194455041731,2.983098509036586
Sindh,Pakistan,"2021-06-04 04:23:37",26.009446,68.77680699999999,321425,5089,292001,24335,"Sindh, Pakistan",671.2288720571257,1.583262036244847
