Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-04 04:41:59",34.027401,73.947253,2097,54,1731,312,"Azad Jammu and Kashmir, Pakistan",51.83708964775993,2.575107296137339
Balochistan,Pakistan,"2020-08-04 04:41:59",28.328491999999997,65.898403,11777,136,10213,1428,"Balochistan, Pakistan",95.40352198339524,1.154793241063089
Gilgit-Baltistan,Pakistan,"2020-08-04 04:41:59",35.792146,74.982138,2198,55,1801,342,"Gilgit-Baltistan, Pakistan",216.8542518429652,2.5022747952684257
Islamabad,Pakistan,"2020-08-04 04:41:59",33.665087,73.121219,15095,167,12678,2250,"Islamabad, Pakistan",752.2780144445352,1.1063265982113282
"Khyber Pakhtunkhwa",Pakistan,"2020-08-04 04:41:59",34.485332,72.09169,34253,1208,29150,3895,"Khyber Pakhtunkhwa, Pakistan",112.21892889877728,3.526698391381777
Punjab,Pakistan,"2020-08-04 04:41:59",30.811346,72.13913199999998,93336,2153,82575,8608,"Punjab, Pakistan",84.84131276715047,2.3067198080054854
Sindh,Pakistan,"2020-08-04 04:41:59",26.009446,68.77680699999999,121705,2226,111249,8230,"Sindh, Pakistan",254.1554324452438,1.8290127767963518
