Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-07 04:35:11",34.027401,73.947253,2116,55,1836,225,"Azad Jammu and Kashmir, Pakistan",52.306762849146395,2.5992438563327034
Balochistan,Pakistan,"2020-08-07 04:35:11",28.328491999999997,65.898403,11793,136,10258,1399,"Balochistan, Pakistan",95.53313532734822,1.1532264902908504
Gilgit-Baltistan,Pakistan,"2020-08-07 04:35:11",35.792146,74.982138,2234,55,1846,333,"Gilgit-Baltistan, Pakistan",220.4060048303841,2.4619516562220234
Islamabad,Pakistan,"2020-08-07 04:35:11",33.665087,73.121219,15141,167,12833,2141,"Islamabad, Pakistan",754.5704813981257,1.1029654580278714
"Khyber Pakhtunkhwa",Pakistan,"2020-08-07 04:35:11",34.485332,72.09169,34359,1215,30057,3087,"Khyber Pakhtunkhwa, Pakistan",112.56620377873728,3.536191390901947
Punjab,Pakistan,"2020-08-07 04:35:11",30.811346,72.13913199999998,93847,2162,85232,6453,"Punjab, Pakistan",85.30580568332444,2.303749720289407
Sindh,Pakistan,"2020-08-07 04:35:11",26.009446,68.77680699999999,122373,2245,113996,6132,"Sindh, Pakistan",255.55041070310847,1.8345550080491613
