Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-10-21 04:24:14",34.027401,73.947253,3564,84,2835,645,"Azad Jammu and Kashmir, Pakistan",88.10080472323149,2.356902356902357
Balochistan,Pakistan,"2020-10-21 04:24:14",28.328492,65.898403,15717,148,15351,218,"Balochistan, Pakistan",127.3208079318182,0.9416555322262519
Gilgit-Baltistan,Pakistan,"2020-10-21 04:24:14",35.792146,74.982138,4091,90,3771,230,"Gilgit-Baltistan, Pakistan",403.61726309807574,2.199951112197507
Islamabad,Pakistan,"2020-10-21 04:24:14",33.665087,73.121219,18309,199,16888,1222,"Islamabad, Pakistan",912.4516837671413,1.0868971544049375
"Khyber Pakhtunkhwa",Pakistan,"2020-10-21 04:24:14",34.485332,72.09169,38779,1265,37064,450,"Khyber Pakhtunkhwa, Pakistan",127.04691103744734,3.262074834317543
Punjab,Pakistan,"2020-10-21 04:24:14",30.811346,72.13913199999998,101936,2319,97271,2346,"Punjab, Pakistan",92.65861037790616,2.2749568356615915
Sindh,Pakistan,"2020-10-21 04:24:14",26.009446,68.77680699999999,142348,2587,135494,4267,"Sindh, Pakistan",297.2640195367123,1.8173771320988001
