Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-08-02 04:34:47",34.027401,73.947253,2073,54,1639,380,"Azad Jammu and Kashmir, Pakistan",51.24381823548228,2.6049204052098407
Balochistan,Pakistan,"2020-08-02 04:34:47",28.328491999999997,65.898403,11732,136,10116,1480,"Balochistan, Pakistan",95.03898445352743,1.1592226389362428
Gilgit-Baltistan,Pakistan,"2020-08-02 04:34:47",35.792146,74.982138,2105,53,1719,333,"Gilgit-Baltistan, Pakistan",207.67888995879972,2.517814726840855
Islamabad,Pakistan,"2020-08-02 04:34:47",33.665087,73.121219,15014,165,12494,2355,"Islamabad, Pakistan",748.2412791566911,1.0989742906620488
"Khyber Pakhtunkhwa",Pakistan,"2020-08-02 04:34:47",34.485332,72.09169,33958,1194,28450,4314,"Khyber Pakhtunkhwa, Pakistan",111.2524563554923,3.5161081335767714
Punjab,Pakistan,"2020-08-02 04:34:47",30.811346,72.13913199999998,92873,2140,82526,8207,"Punjab, Pakistan",84.42045127950163,2.3042218944149537
Sindh,Pakistan,"2020-08-02 04:34:47",26.009446,68.77680699999999,120550,2209,110233,8108,"Sindh, Pakistan",251.74345656525318,1.832434674408959
