Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-12-23 05:22:03",34.027401,73.947253,8040,211,7072,757,"Azad Jammu and Kashmir, Pakistan",198.74592311301376,2.6243781094527363
Balochistan,Pakistan,"2020-12-23 05:22:03",28.328492,65.898403,17980,179,17477,324,"Balochistan, Pakistan",145.6529952671687,0.9955506117908788
Gilgit-Baltistan,Pakistan,"2020-12-23 05:22:03",35.792146,74.982138,4832,99,4639,94,"Gilgit-Baltistan, Pakistan",476.72417875578145,2.048841059602649
Islamabad,Pakistan,"2020-12-23 05:22:03",33.665087,73.121219,36483,394,31120,4969,"Islamabad, Pakistan",1818.1754753878754,1.0799550475563962
"Khyber Pakhtunkhwa",Pakistan,"2020-12-23 05:22:03",34.485332,72.09169,55811,1563,49740,4508,"Khyber Pakhtunkhwa, Pakistan",182.8467766551735,2.8005231943523676
Punjab,Pakistan,"2020-12-23 05:22:03",30.811346,72.13913199999998,133179,3732,121112,8335,"Punjab, Pakistan",121.05812540730619,2.802243596963485
Sindh,Pakistan,"2020-12-23 05:22:03",26.009446,68.77680699999999,206489,3379,184192,18918,"Sindh, Pakistan",431.20908007219055,1.6364067819593295
