Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Azad Jammu and Kashmir",Pakistan,"2020-10-23 04:24:46",34.027401,73.947253,3688,85,2835,768,"Azad Jammu and Kashmir, Pakistan",91.16604035333269,2.304772234273319
Balochistan,Pakistan,"2020-10-23 04:24:46",28.328492,65.898403,15767,148,15382,237,"Balochistan, Pakistan",127.72584963167128,0.9386693727405341
Gilgit-Baltistan,Pakistan,"2020-10-23 04:24:46",35.792146,74.982138,4127,90,3834,203,"Gilgit-Baltistan, Pakistan",407.1690160854946,2.180760843227526
Islamabad,Pakistan,"2020-10-23 04:24:46",33.665087,73.121219,18578,205,17050,1323,"Islamabad, Pakistan",925.8576318218336,1.1034557002906664
"Khyber Pakhtunkhwa",Pakistan,"2020-10-23 04:24:46",34.485332,72.09169,38886,1267,37142,477,"Khyber Pakhtunkhwa, Pakistan",127.3974620955202,3.2582420408373194
Punjab,Pakistan,"2020-10-23 04:24:46",30.811346,72.13913199999998,102253,2329,97301,2623,"Punjab, Pakistan",92.94675960379101,2.277683784338846
Sindh,Pakistan,"2020-10-23 04:24:46",26.009446,68.77680699999999,142917,2591,136102,4224,"Sindh, Pakistan",298.4522570048635,1.8129403779816258
