Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
"Khyber Pakhtunkhwa",Pakistan,"2020-09-03 04:28:22",34.485332,72.09169,36340,1255,34171,914,"Khyber Pakhtunkhwa, Pakistan",119.05631262025416,3.453494771601541
Punjab,Pakistan,"2020-09-03 04:28:22",30.811346,72.13913199999998,96983,2205,92525,2253,"Punjab, Pakistan",88.15639234696745,2.273594341276306
Sindh,Pakistan,"2020-09-03 04:28:22",26.009446,68.77680699999999,129827,2415,123605,3807,"Sindh, Pakistan",271.11653036497,1.8601677617136652
"Azad Jammu and Kashmir",Pakistan,"2020-09-04 04:28:26",34.027401,73.947253,2306,65,2154,87,"Azad Jammu and Kashmir, Pakistan",57.00349486301116,2.818733738074588
Balochistan,Pakistan,"2020-09-04 04:28:26",28.328492,65.898403,13045,143,11861,1041,"Balochistan, Pakistan",105.67537949166945,1.0962054426983519
Gilgit-Baltistan,Pakistan,"2020-09-04 04:28:26",35.792146,74.982138,2948,71,2588,289,"Gilgit-Baltistan, Pakistan",290.84910574752564,2.4084124830393487
Islamabad,Pakistan,"2020-09-04 04:28:26",33.665087,73.121219,15714,175,15094,445,"Islamabad, Pakistan",783.1266458417641,1.1136566119383988
"Khyber Pakhtunkhwa",Pakistan,"2020-09-04 04:28:26",34.485332,72.09169,36414,1255,34225,934,"Khyber Pakhtunkhwa, Pakistan",119.29874980060362,3.4464766298676333
Punjab,Pakistan,"2020-09-04 04:28:26",30.811346,72.13913199999998,97044,2206,92539,2299,"Punjab, Pakistan",88.21184062071815,2.273195663822596
Sindh,Pakistan,"2020-09-04 04:28:26",26.009446,68.77680699999999,130041,2420,123807,3814,"Sindh, Pakistan",271.5634245972799,1.8609515460508608
"Azad Jammu and Kashmir",Pakistan,"2020-09-05 04:28:19",34.027401,73.947253,2313,65,2162,86,"Azad Jammu and Kashmir, Pakistan",57.17653235825881,2.8102031993082575
Balochistan,Pakistan,"2020-09-05 04:28:19",28.328492,65.898403,13157,144,11861,1152,"Balochistan, Pakistan",106.58267289934034,1.0944744242608497
Gilgit-Baltistan,Pakistan,"2020-09-05 04:28:19",35.792146,74.982138,2960,71,2597,292,"Gilgit-Baltistan, Pakistan",292.03302340999863,2.3986486486486487
Islamabad,Pakistan,"2020-09-05 04:28:19",33.665087,73.121219,15726,175,15120,431,"Islamabad, Pakistan",783.7246806992224,1.1128068167366145
"Khyber Pakhtunkhwa",Pakistan,"2020-09-05 04:28:19",34.485332,72.09169,36498,1255,34249,994,"Khyber Pakhtunkhwa, Pakistan",119.57394876208136,3.438544577785084
Punjab,Pakistan,"2020-09-05 04:28:19",30.811346,72.13913199999998,97118,2208,92552,2358,"Punjab, Pakistan",88.27910573969444,2.273522930867604
Sindh,Pakistan,"2020-09-05 04:28:19",26.009446,68.77680699999999,130253,2422,124012,3819,"Sindh, Pakistan",272.0061422479795,1.8594581314825762
"Azad Jammu and Kashmir",Pakistan,"2020-09-06 04:28:33",34.027401,73.947253,2313,65,2162,86,"Azad Jammu and Kashmir, Pakistan",57.17653235825881,2.8102031993082575
Balochistan,Pakistan,"2020-09-06 04:28:33",28.328492,65.898403,13157,144,11861,1152,"Balochistan, Pakistan",106.58267289934034,1.0944744242608497
Gilgit-Baltistan,Pakistan,"2020-09-06 04:28:33",35.792146,74.982138,2960,71,2597,292,"Gilgit-Baltistan, Pakistan",292.03302340999863,2.3986486486486487
Islamabad,Pakistan,"2020-09-06 04:28:33",33.665087,73.121219,15726,175,15120,431,"Islamabad, Pakistan",783.7246806992224,1.1128068167366145
"Khyber Pakhtunkhwa",Pakistan,"2020-09-06 04:28:33",34.485332,72.09169,36498,1255,34249,994,"Khyber Pakhtunkhwa, Pakistan",119.57394876208136,3.438544577785084
Punjab,Pakistan,"2020-09-06 04:28:33",30.811346,72.13913199999998,97118,2208,92552,2358,"Punjab, Pakistan",88.27910573969444,2.273522930867604
Sindh,Pakistan,"2020-09-06 04:28:33",26.009446,68.77680699999999,130253,2422,124012,3819,"Sindh, Pakistan",272.0061422479795,1.8594581314825762
"Azad Jammu and Kashmir",Pakistan,"2020-09-07 04:28:30",34.027401,73.947253,2331,65,2175,91,"Azad Jammu and Kashmir, Pakistan",57.62148591746705,2.7885027885027887
Balochistan,Pakistan,"2020-09-07 04:28:30",28.328492,65.898403,13292,145,11861,1286,"Balochistan, Pakistan",107.67628548894365,1.0908817333734577
Gilgit-Baltistan,Pakistan,"2020-09-07 04:28:30",35.792146,74.982138,3008,71,2635,302,"Gilgit-Baltistan, Pakistan",296.76869405989044,2.360372340425532
Islamabad,Pakistan,"2020-09-07 04:28:30",33.665087,73.121219,15750,176,15154,420,"Islamabad, Pakistan",784.9207504141391,1.1174603174603175
"Khyber Pakhtunkhwa",Pakistan,"2020-09-07 04:28:30",34.485332,72.09169,36625,1255,34402,968,"Khyber Pakhtunkhwa, Pakistan",119.9900233824108,3.426621160409556
Punjab,Pakistan,"2020-09-07 04:28:30",30.811346,72.13913199999998,97226,2210,93576,1440,"Punjab, Pakistan",88.37727645387602,2.2730545327381564
Sindh,Pakistan,"2020-09-07 04:28:30",26.009446,68.77680699999999,130671,2423,126213,2035,"Sindh, Pakistan",272.8790478045475,1.854275240872114
"Azad Jammu and Kashmir",Pakistan,"2020-09-08 04:28:25",34.027401,73.947253,2333,65,2178,90,"Azad Jammu and Kashmir, Pakistan",57.67092520182352,2.786112301757394
Balochistan,Pakistan,"2020-09-08 04:28:25",28.328492,65.898403,13321,145,11861,1315,"Balochistan, Pakistan",107.91120967485844,1.0885068688536896
Gilgit-Baltistan,Pakistan,"2020-09-08 04:28:25",35.792146,74.982138,3041,71,2649,321,"Gilgit-Baltistan, Pakistan",300.02446763169115,2.3347583031897403
Islamabad,Pakistan,"2020-09-08 04:28:25",33.665087,73.121219,15762,177,15184,401,"Islamabad, Pakistan",785.5187852715975,1.1229539398553483
"Khyber Pakhtunkhwa",Pakistan,"2020-09-08 04:28:25",34.485332,72.09169,36663,1256,34428,979,"Khyber Pakhtunkhwa, Pakistan",120.11451815069836,3.4257971251670623
Punjab,Pakistan,"2020-09-08 04:28:25",30.811346,72.13913199999998,97306,2211,93589,1506,"Punjab, Pakistan",88.44999550141792,2.272213429798779
Sindh,Pakistan,"2020-09-08 04:28:25",26.009446,68.77680699999999,130807,2425,126268,2114,"Sindh, Pakistan",273.1630553540529,1.8538763216035838
"Azad Jammu and Kashmir",Pakistan,"2020-09-09 04:28:48",34.027401,73.947253,2340,65,2190,85,"Azad Jammu and Kashmir, Pakistan",57.84396269707117,2.7777777777777777
Balochistan,Pakistan,"2020-09-09 04:28:48",28.328492,65.898403,13402,145,11907,1350,"Balochistan, Pakistan",108.56737722862043,1.0819280704372483
Gilgit-Baltistan,Pakistan,"2020-09-09 04:28:48",35.792146,74.982138,3068,73,2686,309,"Gilgit-Baltistan, Pakistan",302.68828237225534,2.379400260756193
Islamabad,Pakistan,"2020-09-09 04:28:48",33.665087,73.121219,15780,177,15213,390,"Islamabad, Pakistan",786.4158375577852,1.1216730038022813
"Khyber Pakhtunkhwa",Pakistan,"2020-09-09 04:28:48",34.485332,72.09169,36711,1256,34474,981,"Khyber Pakhtunkhwa, Pakistan",120.27177470011421,3.421317861131541
Punjab,Pakistan,"2020-09-09 04:28:48",30.811346,72.13913199999998,97389,2213,93601,1575,"Punjab, Pakistan",88.52544151324267,2.272330550678208
Sindh,Pakistan,"2020-09-09 04:28:48",26.009446,68.77680699999999,130969,2430,126435,2104,"Sindh, Pakistan",273.50135846449314,1.8554008963953301
"Azad Jammu and Kashmir",Pakistan,"2020-09-10 04:29:01",34.027401,73.947253,2356,65,2200,91,"Azad Jammu and Kashmir, Pakistan",58.23947697192293,2.7589134125636674
Balochistan,Pakistan,"2020-09-10 04:29:01",28.328492,65.898403,13402,145,11907,977,"Balochistan, Pakistan",107.91120967485844,1.0819280704372483
Gilgit-Baltistan,Pakistan,"2020-09-10 04:29:01",35.792146,74.982138,3137,73,2757,307,"Gilgit-Baltistan, Pakistan",309.49580893147487,2.327064073956009
Islamabad,Pakistan,"2020-09-10 04:29:01",33.665087,73.121219,15804,177,15244,383,"Islamabad, Pakistan",787.6119072727021,1.119969627942293
"Khyber Pakhtunkhwa",Pakistan,"2020-09-10 04:29:01",34.485332,72.09169,36755,1256,34703,796,"Khyber Pakhtunkhwa, Pakistan",120.41592653707876,3.4172221466467145
Punjab,Pakistan,"2020-09-10 04:29:01",30.811346,72.13913199999998,97461,2213,94244,1004,"Punjab, Pakistan",88.59088865603037,2.2706518504837834
Sindh,Pakistan,"2020-09-10 04:29:01",26.009446,68.77680699999999,131115,2436,126603,2076,"Sindh, Pakistan",273.8062489220504,1.8579109941654273
"Azad Jammu and Kashmir",Pakistan,"2020-09-11 04:46:23",34.027401,73.947253,2366,65,2205,96,"Azad Jammu and Kashmir, Pakistan",58.48667339370529,2.7472527472527473
Balochistan,Pakistan,"2020-09-11 04:46:23",28.328492,65.898403,13282,145,12251,886,"Balochistan, Pakistan",107.59527714897304,1.091703056768559
Gilgit-Baltistan,Pakistan,"2020-09-11 04:46:23",35.792146,74.982138,3131,73,2744,314,"Gilgit-Baltistan, Pakistan",308.9038501002384,2.331523474928138
Islamabad,Pakistan,"2020-09-11 04:46:23",33.665087,73.121219,15832,178,15270,384,"Islamabad, Pakistan",789.0073219401047,1.1243052046488125
"Khyber Pakhtunkhwa",Pakistan,"2020-09-11 04:46:23",34.485332,72.09169,36823,1256,34774,793,"Khyber Pakhtunkhwa, Pakistan",120.6387066487512,3.410911658474323
Punjab,Pakistan,"2020-09-11 04:46:23",30.811346,72.13913199999998,97533,2214,94258,1061,"Punjab, Pakistan",88.65633579881809,2.270000922764603
Sindh,Pakistan,"2020-09-11 04:46:23",26.009446,68.77680699999999,131404,2439,126704,2261,"Sindh, Pakistan",274.4097649647493,1.856107881038629
"Azad Jammu and Kashmir",Pakistan,"2020-09-12 04:25:05",34.027401,73.947253,2389,65,2212,112,"Azad Jammu and Kashmir, Pakistan",59.055225163804714,2.7208036835496023
Balochistan,Pakistan,"2020-09-12 04:25:05",28.328492,65.898403,13401,145,12272,984,"Balochistan, Pakistan",108.55927639462338,1.0820088053130363
Gilgit-Baltistan,Pakistan,"2020-09-12 04:25:05",35.792146,74.982138,3164,74,2762,328,"Gilgit-Baltistan, Pakistan",312.159623672039,2.338811630847029
Islamabad,Pakistan,"2020-09-12 04:25:05",33.665087,73.121219,15862,178,15296,388,"Islamabad, Pakistan",790.5024090837508,1.1221787920817048
"Khyber Pakhtunkhwa",Pakistan,"2020-09-12 04:25:05",34.485332,72.09169,36862,1256,34865,741,"Khyber Pakhtunkhwa, Pakistan",120.7664775951516,3.4073029135695294
Punjab,Pakistan,"2020-09-12 04:25:05",30.811346,72.13913199999998,97602,2215,94268,1119,"Punjab, Pakistan",88.719055977323,2.2694207085920373
Sindh,Pakistan,"2020-09-12 04:25:05",26.009446,68.77680699999999,131675,2440,126861,2374,"Sindh, Pakistan",274.9756917729549,1.8530472754888931
"Azad Jammu and Kashmir",Pakistan,"2020-09-13 04:30:52",34.027401,73.947253,2400,65,2212,123,"Azad Jammu and Kashmir, Pakistan",59.327141227765296,2.7083333333333335
Balochistan,Pakistan,"2020-09-13 04:30:52",28.328492,65.898403,13483,145,12336,1002,"Balochistan, Pakistan",109.22354478238243,1.0754283171401025
Gilgit-Baltistan,Pakistan,"2020-09-13 04:30:52",35.792146,74.982138,3196,74,2789,333,"Gilgit-Baltistan, Pakistan",315.3167374386336,2.3153942428035044
Islamabad,Pakistan,"2020-09-13 04:30:52",33.665087,73.121219,15901,178,15327,396,"Islamabad, Pakistan",792.4460223704906,1.1194264511665932
"Khyber Pakhtunkhwa",Pakistan,"2020-09-13 04:30:52",34.485332,72.09169,36942,1257,34894,791,"Khyber Pakhtunkhwa, Pakistan",121.028571844178,3.4026311515348384
Punjab,Pakistan,"2020-09-13 04:30:52",30.811346,72.13913199999998,97679,2217,94453,1009,"Punjab, Pakistan",88.78904806058209,2.269679255520634
Sindh,Pakistan,"2020-09-13 04:30:52",26.009446,68.77680699999999,131880,2443,127418,2019,"Sindh, Pakistan",275.4037913880182,1.8524416135881103
"Azad Jammu and Kashmir",Pakistan,"2020-09-14 04:26:00",34.027401,73.947253,2421,65,2212,144,"Azad Jammu and Kashmir, Pakistan",59.84625371,2.684840975
Balochistan,Pakistan,"2020-09-14 04:26:00",28.328492,65.898403,13595,145,12412,1038,"Balochistan, Pakistan",110.1308382,1.066568591
Gilgit-Baltistan,Pakistan,"2020-09-14 04:26:00",35.792146,74.982138,3227,76,2810,341,"Gilgit-Baltistan, Pakistan",318.3751914,2.355128602
Islamabad,Pakistan,"2020-09-14 04:26:00",33.665087,73.121219,15941,178,15351,412,"Islamabad, Pakistan",794.4394719,1.116617527
"Khyber Pakhtunkhwa",Pakistan,"2020-09-14 04:26:00",34.485332,72.09169,36992,1257,35067,668,"Khyber Pakhtunkhwa, Pakistan",121.1923807,3.398032007
Punjab,Pakistan,"2020-09-14 04:26:00",30.811346,72.139132,97760,2217,94505,1038,"Punjab, Pakistan",88.8626761,2.267798691
Sindh,Pakistan,"2020-09-14 04:26:00",26.009446,68.776807,132084,2445,127449,2190,"Sindh, Pakistan",275.8298027,1.851094758
"Azad Jammu and Kashmir",Pakistan,"2020-09-15 03:22:50",34.027401,73.947253,2426,66,2212,148,"Azad Jammu and Kashmir, Pakistan",59.96985192439942,2.720527617477329
Balochistan,Pakistan,"2020-09-15 03:22:50",28.328492,65.898403,13621,145,12564,912,"Balochistan, Pakistan",110.34145987397693,1.0645327068497175
Gilgit-Baltistan,Pakistan,"2020-09-15 03:22:50",35.792146,74.982138,3269,78,2845,346,"Gilgit-Baltistan, Pakistan",322.5189032186775,2.3860507800550628
Islamabad,Pakistan,"2020-09-15 03:22:50",33.665087,73.121219,15962,178,15392,392,"Islamabad, Pakistan",795.4860328959039,1.1151484776343816
"Khyber Pakhtunkhwa",Pakistan,"2020-09-15 03:22:50",34.485332,72.09169,37079,1257,35096,726,"Khyber Pakhtunkhwa, Pakistan",121.47740824563576,3.390059063081529
Punjab,Pakistan,"2020-09-15 03:22:50",30.811346,72.13913199999998,97817,2220,94526,1071,"Punjab, Pakistan",88.91448841759191,2.2695441487675967
Sindh,Pakistan,"2020-09-15 03:22:50",26.009446,68.77680699999999,132250,2445,127626,2179,"Sindh, Pakistan",276.17645898593724,1.8487712665406428
"Azad Jammu and Kashmir",Pakistan,"2020-09-16 04:22:53",34.027401,73.947253,2441,66,2212,163,"Azad Jammu and Kashmir, Pakistan",60.340646557072965,2.7038099139696845
Balochistan,Pakistan,"2020-09-16 04:22:53",28.328492,65.898403,13690,145,12658,887,"Balochistan, Pakistan",110.90041741977421,1.0591672753834915
Gilgit-Baltistan,Pakistan,"2020-09-16 04:22:53",35.792146,74.982138,3297,79,2859,359,"Gilgit-Baltistan, Pakistan",325.28137776444777,2.3961176827418864
Islamabad,Pakistan,"2020-09-16 04:22:53",33.665087,73.121219,15984,178,15430,376,"Islamabad, Pakistan",796.5824301345777,1.1136136136136137
"Khyber Pakhtunkhwa",Pakistan,"2020-09-16 04:22:53",34.485332,72.09169,37140,1257,35181,702,"Khyber Pakhtunkhwa, Pakistan",121.67725511051843,3.384491114701131
Punjab,Pakistan,"2020-09-16 04:22:53",30.811346,72.13913199999998,97946,2220,94693,1033,"Punjab, Pakistan",89.03174788175323,2.2665550405325385
Sindh,Pakistan,"2020-09-16 04:22:53",26.009446,68.77680699999999,132591,2448,127727,2416,"Sindh, Pakistan",276.888566150506,1.8462791592189516
"Azad Jammu and Kashmir",Pakistan,"2020-09-17 04:22:00",34.027401,73.947253,2451,66,2231,154,"Azad Jammu and Kashmir, Pakistan",60.58784298,2.692778458
Balochistan,Pakistan,"2020-09-17 04:22:00",28.328492,65.898403,13798,145,12770,883,"Balochistan, Pakistan",111.7753075,1.050876939
Gilgit-Baltistan,Pakistan,"2020-09-17 04:22:00",35.792146,74.982138,3336,79,2894,363,"Gilgit-Baltistan, Pakistan",329.1291102,2.368105516
Islamabad,Pakistan,"2020-09-17 04:22:00",33.665087,73.121219,16005,178,15453,374,"Islamabad, Pakistan",797.6289911,1.112152452
"Khyber Pakhtunkhwa",Pakistan,"2020-09-17 04:22:00",34.485332,72.09169,37185,1257,35287,641,"Khyber Pakhtunkhwa, Pakistan",121.8246831,3.380395321
Punjab,Pakistan,"2020-09-17 04:22:00",30.811346,72.139132,98041,2223,94721,1097,"Punjab, Pakistan",89.11810175,2.267418733
Sindh,Pakistan,"2020-09-17 04:22:00",26.009446,68.776807,132818,2451,127813,2554,"Sindh, Pakistan",277.3626082,1.845382403
"Azad Jammu and Kashmir",Pakistan,"2020-09-18 05:05:00",34.027401,73.947253,2472,66,2235,171,"Azad Jammu and Kashmir, Pakistan",61.10695546,2.669902913
Balochistan,Pakistan,"2020-09-18 05:05:00",28.328492,65.898403,13991,145,12851,995,"Balochistan, Pakistan",113.3387685,1.03638053
Gilgit-Baltistan,Pakistan,"2020-09-18 05:05:00",35.792146,74.982138,3381,80,2950,351,"Gilgit-Baltistan, Pakistan",333.5688014,2.366163857
Islamabad,Pakistan,"2020-09-18 05:05:00",33.665087,73.121219,16033,180,15467,386,"Islamabad, Pakistan",799.0244058,1.122684463
"Khyber Pakhtunkhwa",Pakistan,"2020-09-18 05:05:00",34.485332,72.09169,37242,1257,35450,535,"Khyber Pakhtunkhwa, Pakistan",122.0114253,3.375221524
Punjab,Pakistan,"2020-09-18 05:05:00",30.811346,72.139132,98142,2225,94739,1178,"Punjab, Pakistan",89.20990955,2.267123148
Sindh,Pakistan,"2020-09-18 05:05:00",26.009446,68.776807,133125,2455,127991,2679,"Sindh, Pakistan",278.0037134,1.844131455
"Azad Jammu and Kashmir",Pakistan,"2020-09-19 04:22:00",34.027401,73.947253,2491,66,2241,184,"Azad Jammu and Kashmir, Pakistan",61.57662867,2.649538338
Balochistan,Pakistan,"2020-09-19 04:22:00",28.328492,65.898403,14138,145,12937,1056,"Balochistan, Pakistan",114.5295911,1.025604753
Gilgit-Baltistan,Pakistan,"2020-09-19 04:22:00",35.792146,74.982138,3412,81,3013,318,"Gilgit-Baltistan, Pakistan",336.6272554,2.373974209
Islamabad,Pakistan,"2020-09-19 04:22:00",33.665087,73.121219,16086,180,15483,423,"Islamabad, Pakistan",801.6657264,1.118985453
"Khyber Pakhtunkhwa",Pakistan,"2020-09-19 04:22:00",34.485332,72.09169,37270,1258,35469,543,"Khyber Pakhtunkhwa, Pakistan",122.1031583,3.375368929
Punjab,Pakistan,"2020-09-19 04:22:00",30.811346,72.139132,98272,2226,94756,1290,"Punjab, Pakistan",89.328078,2.265141648
Sindh,Pakistan,"2020-09-19 04:22:00",26.009446,68.776807,133362,2459,128145,2758,"Sindh, Pakistan",278.4986384,1.843853571
"Azad Jammu and Kashmir",Pakistan,"2020-09-20 04:22:00",34.027401,73.947253,2517,67,2257,193,"Azad Jammu and Kashmir, Pakistan",62.21933936,2.661899086
Balochistan,Pakistan,"2020-09-20 04:22:00",28.328492,65.898403,14269,145,12969,1155,"Balochistan, Pakistan",115.5908003,1.016188941
Gilgit-Baltistan,Pakistan,"2020-09-20 04:22:00",35.792146,74.982138,3450,81,3036,333,"Gilgit-Baltistan, Pakistan",340.376328,2.347826087
Islamabad,Pakistan,"2020-09-20 04:22:00",33.665087,73.121219,16124,180,15529,415,"Islamabad, Pakistan",803.5595035,1.116348301
"Khyber Pakhtunkhwa",Pakistan,"2020-09-20 04:22:00",34.485332,72.09169,37317,1258,35500,559,"Khyber Pakhtunkhwa, Pakistan",122.2571386,3.371117721
Punjab,Pakistan,"2020-09-20 04:22:00",30.811346,72.139132,98368,2226,94773,1369,"Punjab, Pakistan",89.41534086,2.262931034
Sindh,Pakistan,"2020-09-20 04:22:00",26.009446,68.776807,133626,2459,128239,2928,"Sindh, Pakistan",279.0499471,1.840210737
"Azad Jammu and Kashmir",Pakistan,"2020-09-21 04:23:00",34.027401,73.947253,2533,69,2265,199,"Azad Jammu and Kashmir, Pakistan",62.61485364,2.724042637
Balochistan,Pakistan,"2020-09-21 04:23:00",28.328492,65.898403,14394,145,13071,1178,"Balochistan, Pakistan",116.6034046,1.00736418
Gilgit-Baltistan,Pakistan,"2020-09-21 04:23:00",35.792146,74.982138,3483,82,3056,345,"Gilgit-Baltistan, Pakistan",343.6321015,2.354292277
Islamabad,Pakistan,"2020-09-21 04:23:00",33.665087,73.121219,16162,180,15557,425,"Islamabad, Pakistan",805.4532805,1.113723549
"Khyber Pakhtunkhwa",Pakistan,"2020-09-21 04:23:00",34.485332,72.09169,37357,1258,35561,538,"Khyber Pakhtunkhwa, Pakistan",122.3881858,3.367508098
Punjab,Pakistan,"2020-09-21 04:23:00",30.811346,72.139132,98428,2226,94952,1250,"Punjab, Pakistan",89.46988014,2.261551591
Sindh,Pakistan,"2020-09-21 04:23:00",26.009446,68.776807,133947,2460,128407,3080,"Sindh, Pakistan",279.7202885,1.836547291
"Azad Jammu and Kashmir",Pakistan,"2020-09-22 04:23:00",34.027401,73.947253,2550,69,2274,207,"Azad Jammu and Kashmir, Pakistan",63.03508755,2.705882353
Balochistan,Pakistan,"2020-09-22 04:23:00",28.328492,65.898403,14499,145,13150,1204,"Balochistan, Pakistan",117.4539921,1.00006897
Gilgit-Baltistan,Pakistan,"2020-09-22 04:23:00",35.792146,74.982138,3513,82,3060,371,"Gilgit-Baltistan, Pakistan",346.5918957,2.334187304
Islamabad,Pakistan,"2020-09-22 04:23:00",33.665087,73.121219,16207,180,15597,430,"Islamabad, Pakistan",807.6959112,1.110631209
"Khyber Pakhtunkhwa",Pakistan,"2020-09-22 04:23:00",34.485332,72.09169,37387,1258,35613,516,"Khyber Pakhtunkhwa, Pakistan",122.4864711,3.364805949
Punjab,Pakistan,"2020-09-22 04:23:00",30.811346,72.139132,98487,2227,94971,1289,"Punjab, Pakistan",89.52351044,2.26121214
Sindh,Pakistan,"2020-09-22 04:23:00",26.009446,68.776807,134243,2463,128494,3286,"Sindh, Pakistan",280.3384226,1.834732537
"Azad Jammu and Kashmir",Pakistan,"2020-09-23 04:23:00",34.027401,73.947253,2566,70,2282,214,"Azad Jammu and Kashmir, Pakistan",63.43060183,2.727981294
Balochistan,Pakistan,"2020-09-23 04:23:00",28.328492,65.898403,14607,145,13207,1255,"Balochistan, Pakistan",118.3288822,0.992674745
Gilgit-Baltistan,Pakistan,"2020-09-23 04:23:00",35.792146,74.982138,3542,83,3088,371,"Gilgit-Baltistan, Pakistan",349.45303,2.343308865
Islamabad,Pakistan,"2020-09-23 04:23:00",33.665087,73.121219,16246,180,15629,437,"Islamabad, Pakistan",809.6395245,1.107965038
"Khyber Pakhtunkhwa",Pakistan,"2020-09-23 04:23:00",34.485332,72.09169,37418,1258,35741,419,"Khyber Pakhtunkhwa, Pakistan",122.5880326,3.36201828
Punjab,Pakistan,"2020-09-23 04:23:00",30.811346,72.139132,98602,2227,95159,1216,"Punjab, Pakistan",89.62804407,2.258574877
Sindh,Pakistan,"2020-09-23 04:23:00",26.009446,68.776807,134437,2469,128810,3158,"Sindh, Pakistan",280.743551,1.836547974
"Azad Jammu and Kashmir",Pakistan,"2020-09-24 04:23:00",34.027401,73.947253,2591,70,2293,228,"Azad Jammu and Kashmir, Pakistan",64.04859288,2.701659591
Balochistan,Pakistan,"2020-09-24 04:23:00",28.328492,65.898403,14765,145,13384,1236,"Balochistan, Pakistan",119.608814,0.98205215
Gilgit-Baltistan,Pakistan,"2020-09-24 04:23:00",35.792146,74.982138,3572,83,3144,345,"Gilgit-Baltistan, Pakistan",352.4128242,2.323628219
Islamabad,Pakistan,"2020-09-24 04:23:00",33.665087,73.121219,16288,181,15646,461,"Islamabad, Pakistan",811.7326465,1.111247544
"Khyber Pakhtunkhwa",Pakistan,"2020-09-24 04:23:00",34.485332,72.09169,37470,1258,35788,424,"Khyber Pakhtunkhwa, Pakistan",122.7583939,3.357352549
Punjab,Pakistan,"2020-09-24 04:23:00",30.811346,72.139132,98686,2229,95173,1284,"Punjab, Pakistan",89.70439907,2.258679043
Sindh,Pakistan,"2020-09-24 04:23:00",26.009446,68.776807,134845,2471,128964,3410,"Sindh, Pakistan",281.5955736,1.832474322
"Azad Jammu and Kashmir",Pakistan,"2020-09-25 04:23:00",34.027401,73.947253,2610,70,2297,243,"Azad Jammu and Kashmir, Pakistan",64.51826609,2.681992337
Balochistan,Pakistan,"2020-09-25 04:23:00",28.328492,65.898403,14838,145,13455,1238,"Balochistan, Pakistan",120.2001748,0.97722065
Gilgit-Baltistan,Pakistan,"2020-09-25 04:23:00",35.792146,74.982138,3608,84,3161,363,"Gilgit-Baltistan, Pakistan",355.9645772,2.328159645
Islamabad,Pakistan,"2020-09-25 04:23:00",33.665087,73.121219,16324,181,15676,467,"Islamabad, Pakistan",813.5267511,1.108796864
"Khyber Pakhtunkhwa",Pakistan,"2020-09-25 04:23:00",34.485332,72.09169,37525,1258,35859,408,"Khyber Pakhtunkhwa, Pakistan",122.9385837,3.352431712
Punjab,Pakistan,"2020-09-25 04:23:00",30.811346,72.139132,98864,2229,95191,1444,"Punjab, Pakistan",89.86619895,2.254612397
Sindh,Pakistan,"2020-09-25 04:23:00",26.009446,68.776807,135246,2477,129101,3668,"Sindh, Pakistan",282.4329782,1.831477456
"Azad Jammu and Kashmir",Pakistan,"2020-09-26 04:23:00",34.027401,73.947253,2630,71,2305,254,"Azad Jammu and Kashmir, Pakistan",65.01265893,2.699619772
Balochistan,Pakistan,"2020-09-26 04:23:00",28.328492,65.898403,14932,145,13512,1275,"Balochistan, Pakistan",120.9616532,0.971068845
Gilgit-Baltistan,Pakistan,"2020-09-26 04:23:00",35.792146,74.982138,3635,85,3214,336,"Gilgit-Baltistan, Pakistan",358.6283919,2.338376891
Islamabad,Pakistan,"2020-09-26 04:23:00",33.665087,73.121219,16367,181,15718,468,"Islamabad, Pakistan",815.6697093,1.105883791
"Khyber Pakhtunkhwa",Pakistan,"2020-09-26 04:23:00",34.485332,72.09169,37588,1259,35893,436,"Khyber Pakhtunkhwa, Pakistan",123.1449829,3.349473236
Punjab,Pakistan,"2020-09-26 04:23:00",30.811346,72.139132,98941,2229,95295,1417,"Punjab, Pakistan",89.93619104,2.252857764
Sindh,Pakistan,"2020-09-26 04:23:00",26.009446,68.776807,135488,2481,129396,3611,"Sindh, Pakistan",282.9383446,1.831158479
"Azad Jammu and Kashmir",Pakistan,"2020-09-27 04:23:00",34.027401,73.947253,2649,71,2314,264,"Azad Jammu and Kashmir, Pakistan",65.48233213,2.680256701
Balochistan,Pakistan,"2020-09-27 04:23:00",28.328492,65.898403,15013,145,13524,1344,"Balochistan, Pakistan",121.6178208,0.965829614
Gilgit-Baltistan,Pakistan,"2020-09-27 04:23:00",35.792146,74.982138,3662,85,3229,348,"Gilgit-Baltistan, Pakistan",361.2922067,2.321135991
Islamabad,Pakistan,"2020-09-27 04:23:00",33.665087,73.121219,16440,181,15755,504,"Islamabad, Pakistan",819.3077547,1.100973236
"Khyber Pakhtunkhwa",Pakistan,"2020-09-27 04:23:00",34.485332,72.09169,37617,1259,35931,427,"Khyber Pakhtunkhwa, Pakistan",123.2399921,3.346891033
Punjab,Pakistan,"2020-09-27 04:23:00",30.811346,72.139132,99128,2230,95314,1584,"Punjab, Pakistan",90.10617181,2.249616657
Sindh,Pakistan,"2020-09-27 04:23:00",26.009446,68.776807,135766,2486,129546,3734,"Sindh, Pakistan",283.5188895,1.831091731
"Azad Jammu and Kashmir",Pakistan,"2020-09-28 04:23:00",34.027401,73.947253,2661,71,2322,268,"Azad Jammu and Kashmir, Pakistan",65.77896784,2.668169861
